RunId,PlotId,MonStatus,MonStatusOrder,TreeSpecies,TreeExpansionFactor,Diameter,TreeHeight,CrownBaseHeight,TreeStatus,CrownClass,CrownRatio,BoleCharHeight,CrownScorch%,ScorchHeight,CKR,BeetleDamage,EquationType,FlLe/ScHt,FS,Severity,BehaveProbability,FOFEMProbability,AbsoluteDifference
3005,CS-ULPU-10-50-80-12,80,12,ULPU,100,10,50,,,,80,,,,,,CRNSCH,12,S,,48,50,1.39292,
3006,CS-ULRU-10-50-80-12,80,12,ULRU,100,10,50,,,,80,,,,,,CRNSCH,12,S,,55,57,1.73565,
3007,CS-ULMSPP-10-50-80-12,80,12,ULMSPP,100,10,50,,,,80,,,,,,CRNSCH,12,S,,47,49,1.46572,
3008,CS-ULTH-10-50-80-12,80,12,ULTH,100,10,50,,,,80,,,,,,CRNSCH,12,S,,54,55,0.866399,
3009,CS-UMCA-10-50-80-12,80,12,UMCA,100,10,50,,,,80,,,,,,CRNSCH,12,S,,62,63,0.872539,
3010,CS-ABAM-20-80-10-12,10,12,ABAM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,12,13,0.0771179,
3011,CS-ABBA-20-80-10-12,10,12,ABBA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3012,CS-ABCO-20-80-10-12,10,12,ABCO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,2,3,0.0923009,
3013,CS-ABGR-20-80-10-12,10,12,ABGR,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,16,0.488058,
3014,CS-ABLA-20-80-10-12,10,12,ABLA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,16,0.488058,
3015,CS-ABMA-20-80-10-12,10,12,ABMA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,9,9,0.0421437,
3016,CS-ABPR-20-80-10-12,10,12,ABPR,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3017,CS-ACBA3-20-80-10-12,10,12,ACBA3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,30,30,0.181246,
3018,CS-ACMA3-20-80-10-12,10,12,ACMA3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,38,39,0.461758,
3019,CS-ACNE2-20-80-10-12,10,12,ACNE2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,23,24,0.408493,
3020,CS-ACNI5-20-80-10-12,10,12,ACNI5,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3021,CS-ACPE-20-80-10-12,10,12,ACPE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3022,CS-ACSA2-20-80-10-12,10,12,ACSA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3023,CS-ACSA3-20-80-10-12,10,12,ACSA3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3024,CS-ACSP2-20-80-10-12,10,12,ACSP2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3025,CS-AEGL-20-80-10-12,10,12,AEGL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3026,CS-AEFL-20-80-10-12,10,12,AEFL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3027,CS-AIAL-20-80-10-12,10,12,AIAL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3028,CS-ALRH2-20-80-10-12,10,12,ALRH2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,48,49,0.392923,
3029,CS-ALRU2-20-80-10-12,10,12,ALRU2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,48,49,0.392923,
3030,CS-AMAR3-20-80-10-12,10,12,AMAR3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3031,CS-ARME-20-80-10-12,10,12,ARME,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,8,0.220263,
3032,CS-BEAL2-20-80-10-12,10,12,BEAL2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3033,CS-BELE-20-80-10-12,10,12,BELE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3034,CS-BENI-20-80-10-12,10,12,BENI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,30,30,0.181246,
3035,CS-BEOC2-20-80-10-12,10,12,BEOC2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,48,49,0.392923,
3036,CS-BEPA-20-80-10-12,10,12,BEPA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,48,49,0.392923,
3037,CS-BETSPP-20-80-10-12,10,12,BETSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,48,49,0.392923,
3038,CS-CEOC-20-80-10-12,10,12,CEOC,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3039,CS-CACA18-20-80-10-12,10,12,CACA18,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3040,CS-CAAL27-20-80-10-12,10,12,CAAL27,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3041,CS-CACOL3-20-80-10-12,10,12,CACOL3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3042,CS-CAGL8-20-80-10-12,10,12,CAGL8,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3043,CS-CAIL2-20-80-10-12,10,12,CAIL2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3044,CS-CALA21-20-80-10-12,10,12,CALA21,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3045,CS-CAOV2-20-80-10-12,10,12,CAOV2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3046,CS-CARSPP-20-80-10-12,10,12,CARSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,15,0.261139,
3047,CS-CATE9-20-80-10-12,10,12,CATE9,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3048,CS-CADE12-20-80-10-12,10,12,CADE12,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3049,CS-CELA-20-80-10-12,10,12,CELA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3050,CS-CECA4-20-80-10-12,10,12,CECA4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3051,CS-CHLA-20-80-10-12,10,12,CHLA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,4,4,0.208483,
3052,CS-CHNO-20-80-10-12,10,12,CHNO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,42,42,0.378223,
3053,CS-CHTH2-20-80-10-12,10,12,CHTH2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,36,37,0.277783,
3054,CS-CHCHC4-20-80-10-12,10,12,CHCHC4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3055,CS-CONU4-20-80-10-12,10,12,CONU4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,7,0.26115,
3056,CS-CRASPP-20-80-10-12,10,12,CRASPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,7,0.26115,
3057,CS-DIVI5-20-80-10-12,10,12,DIVI5,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3058,CS-FAGR-20-80-10-12,10,12,FAGR,100,20,80,,,,10,,,,,,CRNSCH,12,S,,36,37,0.277783,
3059,CS-FRAM2-20-80-10-12,10,12,FRAM2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3060,CS-FRNI-20-80-10-12,10,12,FRNI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3061,CS-FRPE-20-80-10-12,10,12,FRPE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3062,CS-FRPR-20-80-10-12,10,12,FRPR,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3063,CS-FRQU-20-80-10-12,10,12,FRQU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3064,CS-FRASPP-20-80-10-12,10,12,FRASPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3065,CS-GLTR-20-80-10-12,10,12,GLTR,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3066,CS-GOLA-20-80-10-12,10,12,GOLA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3067,CS-GYDI-20-80-10-12,10,12,GYDI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3068,CS-HALSPP-20-80-10-12,10,12,HALSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3069,CS-ILOP-20-80-10-12,10,12,ILOP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3070,CS-JUCI-20-80-10-12,10,12,JUCI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3071,CS-JUNI-20-80-10-12,10,12,JUNI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3072,CS-JUOC-20-80-10-12,10,12,JUOC,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3073,CS-JUVI-20-80-10-12,10,12,JUVI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3074,CS-LALA-20-80-10-12,10,12,LALA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3075,CS-LALY-20-80-10-12,10,12,LALY,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3076,CS-LAOC-20-80-10-12,10,12,LAOC,100,20,80,,,,10,,,,,,CRNSCH,12,S,,1,2,0.43483,
3077,CS-CADE27-20-80-10-12,10,12,CADE27,100,20,80,,,,10,,,,,,CRNSCH,12,S,,1,1,0.411085,
3078,CS-LIST2-20-80-10-12,10,12,LIST2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,8,0.220263,
3079,CS-LITU-20-80-10-12,10,12,LITU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3080,CS-LIDE3-20-80-10-12,10,12,LIDE3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,10,11,0.497339,
3081,CS-MAPO-20-80-10-12,10,12,MAPO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3082,CS-MAAC-20-80-10-12,10,12,MAAC,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3083,CS-MAGR4-20-80-10-12,10,12,MAGR4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3084,CS-MAMA2-20-80-10-12,10,12,MAMA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3085,CS-MAGSPP-20-80-10-12,10,12,MAGSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3086,CS-MAVI2-20-80-10-12,10,12,MAVI2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3087,CS-MALPRU-20-80-10-12,10,12,MALPRU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3088,CS-MALSPP-20-80-10-12,10,12,MALSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3089,CS-MOAL-20-80-10-12,10,12,MOAL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3090,CS-MORU2-20-80-10-12,10,12,MORU2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3091,CS-MORSPP-20-80-10-12,10,12,MORSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3092,CS-NYAQ2-20-80-10-12,10,12,NYAQ2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,8,9,0.333266,
3093,CS-NYOG-20-80-10-12,10,12,NYOG,100,20,80,,,,10,,,,,,CRNSCH,12,S,,8,9,0.333266,
3094,CS-NYBI-20-80-10-12,10,12,NYBI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,8,9,0.333266,
3095,CS-OSVI-20-80-10-12,10,12,OSVI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3096,CS-PATO2-20-80-10-12,10,12,PATO2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3097,CS-PEBO-20-80-10-12,10,12,PEBO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3098,CS-PIAB-20-80-10-12,10,12,PIAB,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3099,CS-PIEN-20-80-10-12,10,12,PIEN,100,20,80,,,,10,,,,,,CRNSCH,12,S,,52,52,0.111244,
3100,CS-PIGL-20-80-10-12,10,12,PIGL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3101,CS-PIMA-20-80-10-12,10,12,PIMA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3102,CS-PIPU-20-80-10-12,10,12,PIPU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3103,CS-PIRU-20-80-10-12,10,12,PIRU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3104,CS-PISI-20-80-10-12,10,12,PISI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,80,80,0,
3105,CS-PIAL-20-80-10-12,10,12,PIAL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,16,0.274557,
3106,CS-PIAT-20-80-10-12,10,12,PIAT,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3107,CS-PIBA2-20-80-10-12,10,12,PIBA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3108,CS-PICL-20-80-10-12,10,12,PICL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3109,CS-PICO-20-80-10-12,10,12,PICO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,16,0.274557,
3110,CS-PIEC2-20-80-10-12,10,12,PIEC2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3111,CS-PIEL-20-80-10-12,10,12,PIEL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,9,9,0.341895,
3112,CS-PIFL2-20-80-10-12,10,12,PIFL2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3113,CS-PIGL2-20-80-10-12,10,12,PIGL2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3114,CS-PIJE-20-80-10-12,10,12,PIJE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,6,6,0.236831,
3115,CS-PILA-20-80-10-12,10,12,PILA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.316621,
3116,CS-PIMO3-20-80-10-12,10,12,PIMO3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3117,CS-PIPA2-20-80-10-12,10,12,PIPA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,0,0,0,
3118,CS-PIPO-20-80-10-12,10,12,PIPO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,6,6,0.236831,
3119,CS-PIPU5-20-80-10-12,10,12,PIPU5,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3120,CS-PIRE-20-80-10-12,10,12,PIRE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3121,CS-PIRI-20-80-10-12,10,12,PIRI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3122,CS-PISA2-20-80-10-12,10,12,PISA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3123,CS-PISE-20-80-10-12,10,12,PISE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,7,0.26115,
3124,CS-PIST-20-80-10-12,10,12,PIST,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3125,CS-PISY-20-80-10-12,10,12,PISY,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3126,CS-PITA-20-80-10-12,10,12,PITA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,10,11,0.497339,
3127,CS-PIVI2-20-80-10-12,10,12,PIVI2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3128,CS-PLOC-20-80-10-12,10,12,PLOC,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3129,CS-POBA2-20-80-10-12,10,12,POBA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3130,CS-POGR4-20-80-10-12,10,12,POGR4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3131,CS-POHE4-20-80-10-12,10,12,POHE4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3132,CS-POTR12-20-80-10-12,10,12,POTR12,100,20,80,,,,10,,,,,,CRNSCH,12,S,,1,94,92.5223,
3133,CS-PRAM-20-80-10-12,10,12,PRAM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3134,CS-PREM-20-80-10-12,10,12,PREM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,7,7,0.26115,
3135,CS-PRPE2-20-80-10-12,10,12,PRPE2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3136,CS-PRSE2-20-80-10-12,10,12,PRSE2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3137,CS-PRVI-20-80-10-12,10,12,PRVI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3138,CS-PSME-20-80-10-12,10,12,PSME,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,12,0.438226,
3139,CS-QUAG-20-80-10-12,10,12,QUAG,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,11,0.390358,
3140,CS-QUBI-20-80-10-12,10,12,QUBI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3141,CS-QUCH2-20-80-10-12,10,12,QUCH2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,38,39,0.461758,
3142,CS-QUDU-20-80-10-12,10,12,QUDU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3143,CS-QUEL-20-80-10-12,10,12,QUEL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3144,CS-QUFA-20-80-10-12,10,12,QUFA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,15,0.261139,
3145,CS-QUGA4-20-80-10-12,10,12,QUGA4,100,20,80,,,,10,,,,,,CRNSCH,12,S,,30,30,0.181246,
3146,CS-QUIM-20-80-10-12,10,12,QUIM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3147,CS-QUIN-20-80-10-12,10,12,QUIN,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3148,CS-QUKE-20-80-10-12,10,12,QUKE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3149,CS-QULA2-20-80-10-12,10,12,QULA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3150,CS-QULA3-20-80-10-12,10,12,QULA3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3151,CS-QULO-20-80-10-12,10,12,QULO,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3152,CS-QULY-20-80-10-12,10,12,QULY,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3153,CS-QUMA2-20-80-10-12,10,12,QUMA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3154,CS-QUMI-20-80-10-12,10,12,QUMI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,13,13,0.494174,
3155,CS-QUMU-20-80-10-12,10,12,QUMU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3156,CS-QUNI-20-80-10-12,10,12,QUNI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,21,21,0.405182,
3157,CS-QUTE-20-80-10-12,10,12,QUTE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,28,29,0.273524,
3158,CS-QUPA2-20-80-10-12,10,12,QUPA2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3159,CS-QUPH-20-80-10-12,10,12,QUPH,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3160,CS-QURU-20-80-10-12,10,12,QURU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3161,CS-QUSH-20-80-10-12,10,12,QUSH,100,20,80,,,,10,,,,,,CRNSCH,12,S,,20,20,0.398874,
3162,CS-QUESPP-20-80-10-12,10,12,QUESPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3163,CS-QUST-20-80-10-12,10,12,QUST,100,20,80,,,,10,,,,,,CRNSCH,12,S,,14,15,0.261139,
3164,CS-QUVI-20-80-10-12,10,12,QUVI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,15,15,0.416403,
3165,CS-QUWI2-20-80-10-12,10,12,QUWI2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,23,24,0.408493,
3166,CS-ROPS-20-80-10-12,10,12,ROPS,100,20,80,,,,10,,,,,,CRNSCH,12,S,,11,12,0.127241,
3167,CS-SABE2-20-80-10-12,10,12,SABE2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3168,CS-SANI-20-80-10-12,10,12,SANI,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3169,CS-SALSPP-20-80-10-12,10,12,SALSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,17,0.107057,
3170,CS-SOAM3-20-80-10-12,10,12,SOAM3,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3171,CS-TABR2-20-80-10-12,10,12,TABR2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,36,37,0.277783,
3172,CS-TADI2-20-80-10-12,10,12,TADI2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,36,37,0.277783,
3173,CS-TAAS-20-80-10-12,10,12,TAAS,100,20,80,,,,10,,,,,,CRNSCH,12,S,,16,16,0.133663,
3174,CS-THOC2-20-80-10-12,10,12,THOC2,100,20,80,,,,10,,,,,,CRNSCH,12,S,,36,37,0.277783,
3175,CS-THPL-20-80-10-12,10,12,THPL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,22,22,0.468548,
3176,CS-TIAM-20-80-10-12,10,12,TIAM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3177,CS-TSCA-20-80-10-12,10,12,TSCA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3178,CS-TSHE-20-80-10-12,10,12,TSHE,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3179,CS-TSME-20-80-10-12,10,12,TSME,100,20,80,,,,10,,,,,,CRNSCH,12,S,,17,18,0.303376,
3180,CS-ULAL-20-80-10-12,10,12,ULAL,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3181,CS-ULAM-20-80-10-12,10,12,ULAM,100,20,80,,,,10,,,,,,CRNSCH,12,S,,27,27,0.341932,
3182,CS-ULPU-20-80-10-12,10,12,ULPU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,19,19,0.447058,
3183,CS-ULRU-20-80-10-12,10,12,ULRU,100,20,80,,,,10,,,,,,CRNSCH,12,S,,26,26,0.0259344,
3184,CS-ULMSPP-20-80-10-12,10,12,ULMSPP,100,20,80,,,,10,,,,,,CRNSCH,12,S,,18,19,0.452842,
3185,CS-ULTH-20-80-10-12,10,12,ULTH,100,20,80,,,,10,,,,,,CRNSCH,12,S,,24,25,0.22348,
3186,CS-UMCA-20-80-10-12,10,12,UMCA,100,20,80,,,,10,,,,,,CRNSCH,12,S,,34,35,0.0220418,
3187,CS-ABAM-20-80-80-12,80,12,ABAM,100,20,80,,,,80,,,,,,CRNSCH,12,S,,12,13,0.0771179,
3188,CS-ABBA-20-80-80-12,80,12,ABBA,100,20,80,,,,80,,,,,,CRNSCH,12,S,,27,27,0.341932,
3189,CS-ABCO-20-80-80-12,80,12,ABCO,100,20,80,,,,80,,,,,,CRNSCH,12,S,,2,3,0.0923009,
3190,CS-ABGR-20-80-80-12,80,12,ABGR,100,20,80,,,,80,,,,,,CRNSCH,12,S,,15,16,0.488058,
3191,CS-ABLA-20-80-80-12,80,12,ABLA,100,20,80,,,,80,,,,,,CRNSCH,12,S,,15,16,0.488058,
3192,CS-ABMA-20-80-80-12,80,12,ABMA,100,20,80,,,,80,,,,,,CRNSCH,12,S,,9,9,0.0421437,
3193,CS-ABPR-20-80-80-12,80,12,ABPR,100,20,80,,,,80,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3194,CS-ACBA3-20-80-80-12,80,12,ACBA3,100,20,80,,,,80,,,,,,CRNSCH,12,S,,30,30,0.181246,
3195,CS-ACMA3-20-80-80-12,80,12,ACMA3,100,20,80,,,,80,,,,,,CRNSCH,12,S,,38,39,0.461758,
3196,CS-ACNE2-20-80-80-12,80,12,ACNE2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,23,24,0.408493,
3197,CS-ACNI5-20-80-80-12,80,12,ACNI5,100,20,80,,,,80,,,,,,CRNSCH,12,S,,22,22,0.468548,
3198,CS-ACPE-20-80-80-12,80,12,ACPE,100,20,80,,,,80,,,,,,CRNSCH,12,S,,14,14,0.0988252,
3199,CS-ACSA2-20-80-80-12,80,12,ACSA2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,27,27,0.341932,
3200,CS-ACSA3-20-80-80-12,80,12,ACSA3,100,20,80,,,,80,,,,,,CRNSCH,12,S,,24,25,0.22348,
3201,CS-ACSP2-20-80-80-12,80,12,ACSP2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,17,18,0.303376,
3202,CS-AEGL-20-80-80-12,80,12,AEGL,100,20,80,,,,80,,,,,,CRNSCH,12,S,,21,21,0.405182,
3203,CS-AEFL-20-80-80-12,80,12,AEFL,100,20,80,,,,80,,,,,,CRNSCH,12,S,,11,11,0.390358,
3204,CS-AIAL-20-80-80-12,80,12,AIAL,100,20,80,,,,80,,,,,,CRNSCH,12,S,,11,11,0.390358,
3205,CS-ALRH2-20-80-80-12,80,12,ALRH2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,48,49,0.392923,
3206,CS-ALRU2-20-80-80-12,80,12,ALRU2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,48,49,0.392923,
3207,CS-AMAR3-20-80-80-12,80,12,AMAR3,100,20,80,,,,80,,,,,,CRNSCH,12,S,,11,11,0.390358,
3208,CS-ARME-20-80-80-12,80,12,ARME,100,20,80,,,,80,,,,,,CRNSCH,12,S,,7,8,0.220263,
3209,CS-BEAL2-20-80-80-12,80,12,BEAL2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,27,27,0.341932,
3210,CS-BELE-20-80-80-12,80,12,BELE,100,20,80,,,,80,,,,,,CRNSCH,12,S,,28,29,0.273524,
3211,CS-BENI-20-80-80-12,80,12,BENI,100,20,80,,,,80,,,,,,CRNSCH,12,S,,30,30,0.181246,
3212,CS-BEOC2-20-80-80-12,80,12,BEOC2,100,20,80,,,,80,,,,,,CRNSCH,12,S,,48,49,0.392923,
